Id,BuyerId,OrderDate,OrderStatusId,PaymentMethodId,Description,Address_City,Address_Country,Address_State,Address_Street,Address_ZipCode
17249,1052,2017-11-15T14:22:00,4,,,Brisbane,Australia,QLD,N/A,14734
17250,5180,2017-11-15T14:23:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,82518
17251,4846,2017-11-15T14:29:00,4,,,Edinburgh,United Kingdom,Edinburgh,N/A,39095
17252,3829,2017-11-15T14:30:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,20221
17253,3958,2017-11-15T14:32:00,4,,,Leicester,United Kingdom,Leicester,N/A,29309
17254,1927,2017-11-15T14:47:00,4,,,London,United Kingdom,London,N/A,86308
17255,3449,2017-11-15T14:48:00,4,,,Glasgow,United Kingdom,Glasgow,N/A,63444
17256,2859,2017-11-15T14:56:00,4,,,Limerick,EIRE,ROI,N/A,24493
17257,2859,2017-11-15T14:57:00,4,,,Limerick,EIRE,ROI,N/A,24493
17258,2342,2017-11-15T14:57:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,58041
17259,1800,2017-11-15T15:05:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,63130
17260,2599,2017-11-15T15:06:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,53307
17261,5222,2017-11-15T15:08:00,4,,,Manchester,United Kingdom,Manchester,N/A,36029
17262,2635,2017-11-15T15:10:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,70397
17263,2317,2017-11-15T15:20:00,4,,,Waterford,EIRE,ROI,N/A,81597
17264,2859,2017-11-15T15:22:00,4,,,Limerick,EIRE,ROI,N/A,24493
17265,1798,2017-11-15T15:23:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,94266
17266,2613,2017-11-15T15:33:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,26200
17267,1780,2017-11-15T15:33:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,72161
17268,1099,2017-11-15T15:42:00,4,,,Bielefeld,Germany,North Rhine-Westphalia,N/A,60881
17269,4643,2017-11-15T15:49:00,4,,,Brighton,United Kingdom,Brighton,N/A,90147
17270,3328,2017-11-15T16:08:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,73282
17271,3421,2017-11-15T16:19:00,4,,,Bristol,United Kingdom,Bristol,N/A,98323
17272,4624,2017-11-15T16:29:00,4,,,Coventry,United Kingdom,Coventry,N/A,22688
17273,4624,2017-11-15T16:30:00,4,,,Coventry,United Kingdom,Coventry,N/A,22688
17274,2097,2017-11-15T16:34:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,76422
17275,1437,2017-11-15T16:38:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,42225
17276,4539,2017-11-15T16:42:00,4,,,Bristol,United Kingdom,Bristol,N/A,40314
17277,2814,2017-11-15T16:56:00,4,,,Edinburgh,United Kingdom,Edinburgh,N/A,11214
17278,2359,2017-11-15T17:11:00,4,,,Bristol,United Kingdom,Bristol,N/A,73295
17279,1312,2017-11-15T17:12:00,4,,,Brighton,United Kingdom,Brighton,N/A,47941
17280,3764,2017-11-15T17:14:00,4,,,Belfast,United Kingdom,Belfast,N/A,40985
17281,3338,2017-11-15T17:20:00,4,,,Manchester,United Kingdom,Manchester,N/A,73113
17282,1409,2017-11-15T17:26:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,11049
17283,2507,2017-11-16T08:25:00,4,,,Brighton,United Kingdom,Brighton,N/A,56260
17284,1805,2017-11-16T08:28:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,93713
17285,1215,2017-11-16T08:37:00,4,,,Stuttgart,Germany,Baden-Württemberg,N/A,33553
17286,2071,2017-11-16T08:38:00,4,,,Bielefeld,Germany,North Rhine-Westphalia,N/A,88693
17287,4104,2017-11-16T08:53:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,49296
17288,1698,2017-11-16T09:27:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,53578
17289,1698,2017-11-16T09:28:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,53578
17290,3119,2017-11-16T09:32:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,49743
17291,1421,2017-11-16T09:34:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,33816
17292,3704,2017-11-16T09:34:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,53161
17293,2127,2017-11-16T09:35:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,68891
17294,2130,2017-11-16T09:43:00,4,,,Brighton,United Kingdom,Brighton,N/A,78972
17295,2130,2017-11-16T09:44:00,4,,,Brighton,United Kingdom,Brighton,N/A,78972
17296,4764,2017-11-16T09:59:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,18646
17297,1458,2017-11-16T09:59:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,80876
17298,3834,2017-11-16T10:14:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,92183
17299,2247,2017-11-16T10:32:00,4,,,Leicester,United Kingdom,Leicester,N/A,14475
17300,3652,2017-11-16T10:32:00,4,,,Brighton,United Kingdom,Brighton,N/A,71800
17301,2407,2017-11-16T10:34:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,75249
17302,2654,2017-11-16T10:37:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,44944
17303,4517,2017-11-16T10:39:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,65881
17304,2317,2017-11-16T10:45:00,4,,,Waterford,EIRE,ROI,N/A,81597
17305,3348,2017-11-16T10:55:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,87906
17306,3425,2017-11-16T10:55:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,77939
17307,3425,2017-11-16T10:57:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,77939
17308,1294,2017-11-16T11:03:00,4,,,Dresden,Germany,Saxony,N/A,18121
17309,2589,2017-11-16T11:05:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,92033
17310,3193,2017-11-16T11:09:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,82297
17311,2994,2017-11-16T11:16:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,84464
17312,4641,2017-11-16T11:17:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,95030
17313,3765,2017-11-16T11:31:00,4,,,Middlesbrough,United Kingdom,Teesside,N/A,58191
17314,2669,2017-11-16T11:41:00,4,,,Tilburg,Netherlands,North Brabant,N/A,89030
17315,4973,2017-11-16T11:46:00,4,,,Coventry,United Kingdom,Coventry,N/A,53685
17316,4973,2017-11-16T11:47:00,4,,,Coventry,United Kingdom,Coventry,N/A,53685
17317,1458,2017-11-16T11:48:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,80876
17318,5272,2017-11-16T11:49:00,4,,,Coventry,United Kingdom,Coventry,N/A,69518
17319,1230,2017-11-16T11:52:00,4,,,Paris,France,Île-de-France,N/A,27404
17320,2475,2017-11-16T11:55:00,4,,,Coventry,United Kingdom,Coventry,N/A,77239
17321,1304,2017-11-16T11:59:00,4,,,Toulouse,France,Occitanie,N/A,89764
17322,4278,2017-11-16T12:03:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,97299
17323,3936,2017-11-16T12:03:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,82897
17324,2271,2017-11-16T12:08:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,71438
17325,4320,2017-11-16T12:08:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,51153
17326,1887,2017-11-16T12:13:00,4,,,Leicester,United Kingdom,Leicester,N/A,40696
17327,4168,2017-11-16T12:16:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,54941
17328,4125,2017-11-16T12:18:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,87931
17329,3582,2017-11-16T12:19:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,61311
17330,2569,2017-11-16T12:21:00,4,,,Brighton,United Kingdom,Brighton,N/A,88497
17331,4668,2017-11-16T12:21:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,10864
17332,1628,2017-11-16T12:22:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,47806
17333,2507,2017-11-16T12:25:00,4,,,Brighton,United Kingdom,Brighton,N/A,56260
17334,3994,2017-11-16T12:25:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,99103
17335,4133,2017-11-16T12:26:00,4,,,Belfast,United Kingdom,Belfast,N/A,89581
17336,2583,2017-11-16T12:29:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,44620
17337,4864,2017-11-16T12:42:00,4,,,Manchester,United Kingdom,Manchester,N/A,77959
17338,1545,2017-11-16T12:42:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,91524
17339,4248,2017-11-16T12:51:00,4,,,Glasgow,United Kingdom,Glasgow,N/A,34408
17340,1779,2017-11-16T13:13:00,4,,,Manchester,United Kingdom,Manchester,N/A,95867
17341,1901,2017-11-16T13:14:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,26265
17342,2148,2017-11-16T13:16:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,68052
17343,1692,2017-11-16T13:19:00,4,,,Manchester,United Kingdom,Manchester,N/A,27619
17344,4267,2017-11-16T13:20:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,52851
17345,1576,2017-11-16T13:21:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,15780
17346,1935,2017-11-16T13:21:00,4,,,Coventry,United Kingdom,Coventry,N/A,15136
17347,3709,2017-11-16T13:24:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,35349
17348,2608,2017-11-16T13:25:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,41303
17349,1669,2017-11-16T13:27:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,31307
17350,2160,2017-11-16T13:33:00,4,,,Middlesbrough,United Kingdom,Teesside,N/A,83512
17351,4726,2017-11-16T13:36:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,43700
17352,1803,2017-11-16T13:38:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,69018
17353,3801,2017-11-16T13:40:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,81279
17354,4380,2017-11-16T13:53:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,15513
17355,2070,2017-11-16T13:54:00,4,,,Bochum,Germany,North Rhine-Westphalia,N/A,20284
17356,1170,2017-11-16T13:56:00,4,,,Münster,Germany,North Rhine-Westphalia,N/A,47272
17357,1170,2017-11-16T13:59:00,4,,,Münster,Germany,North Rhine-Westphalia,N/A,47272
17358,5017,2017-11-16T13:59:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,50912
17359,4799,2017-11-16T14:11:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,24199
17360,2812,2017-11-16T14:20:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,79362
17361,1420,2017-11-16T14:26:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,15840
17362,1420,2017-11-16T14:28:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,15840
17363,1414,2017-11-16T14:28:00,4,,,Middlesbrough,United Kingdom,Teesside,N/A,92993
17364,2850,2017-11-16T14:54:00,4,,,Edinburgh,United Kingdom,Edinburgh,N/A,88308
17365,1556,2017-11-16T15:01:00,4,,,Middlesbrough,United Kingdom,Teesside,N/A,55606
17366,4686,2017-11-16T15:08:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,62818
17367,1812,2017-11-16T15:10:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,20982
17368,3794,2017-11-16T15:14:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,69037
17369,5143,2017-11-16T15:21:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,19589
17370,4633,2017-11-16T15:26:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,68664
17371,1918,2017-11-16T15:31:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,62445
17372,4164,2017-11-16T15:33:00,4,,,Belfast,United Kingdom,Belfast,N/A,72459
17373,1477,2017-11-16T15:34:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,36478
17374,1845,2017-11-16T15:35:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,53045
17375,4390,2017-11-16T15:35:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,21750
17376,2948,2017-11-16T15:38:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,70022
17377,2146,2017-11-16T15:39:00,4,,,Leicester,United Kingdom,Leicester,N/A,96255
17378,3623,2017-11-16T15:41:00,4,,,Edinburgh,United Kingdom,Edinburgh,N/A,74916
17379,4243,2017-11-16T15:45:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,18093
17380,1464,2017-11-16T15:48:00,4,,,Glasgow,United Kingdom,Glasgow,N/A,95138
17381,1478,2017-11-16T15:49:00,4,,,Brighton,United Kingdom,Brighton,N/A,82996
17382,4920,2017-11-16T15:51:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,19712
17383,1312,2017-11-16T15:52:00,4,,,Brighton,United Kingdom,Brighton,N/A,47941
17384,5209,2017-11-16T15:56:00,4,,,Edinburgh,United Kingdom,Edinburgh,N/A,26950
17385,4803,2017-11-16T15:58:00,4,,,Glasgow,United Kingdom,Glasgow,N/A,33890
17386,5119,2017-11-16T16:00:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,76850
17387,2798,2017-11-16T16:06:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,69661
17388,1220,2017-11-16T16:06:00,4,,,Hannover,Germany,Lower Saxony,N/A,42571
17389,1312,2017-11-16T16:06:00,4,,,Brighton,United Kingdom,Brighton,N/A,47941
17390,1312,2017-11-16T16:08:00,4,,,Brighton,United Kingdom,Brighton,N/A,47941
17391,1492,2017-11-16T16:18:00,4,,,Leicester,United Kingdom,Leicester,N/A,44844
17392,1117,2017-11-16T16:20:00,4,,,Bremen,Germany,Bremen,N/A,11855
17393,1655,2017-11-16T16:26:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,26151
17394,4968,2017-11-16T16:30:00,4,,,Coventry,United Kingdom,Coventry,N/A,82886
17395,3234,2017-11-16T16:30:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,33047
17396,3512,2017-11-16T16:32:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,88140
17397,4238,2017-11-16T16:42:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,73026
17398,4238,2017-11-16T16:43:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,73026
17399,5130,2017-11-16T16:49:00,4,,,London,United Kingdom,London,N/A,89347
17400,5096,2017-11-16T16:52:00,4,,,Middlesbrough,United Kingdom,Teesside,N/A,33015
17401,2859,2017-11-16T17:03:00,4,,,Limerick,EIRE,ROI,N/A,24493
17402,2690,2017-11-16T17:10:00,4,,,Leicester,United Kingdom,Leicester,N/A,84177
17403,2873,2017-11-16T17:16:00,4,,,Bristol,United Kingdom,Bristol,N/A,27651
17404,1312,2017-11-16T17:24:00,4,,,Brighton,United Kingdom,Brighton,N/A,47941
17405,1249,2017-11-16T17:25:00,4,,,Dresden,Germany,Saxony,N/A,92765
17406,1249,2017-11-16T17:26:00,4,,,Dresden,Germany,Saxony,N/A,92765
17407,3461,2017-11-17T08:20:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,81537
17408,1105,2017-11-17T08:29:00,4,,,Bielefeld,Germany,North Rhine-Westphalia,N/A,67270
17409,1263,2017-11-17T08:35:00,4,,,Toulouse,France,Occitanie,N/A,85607
17410,1007,2017-11-17T08:40:00,4,,,Braga,Portugal,Norte,N/A,23927
17411,2734,2017-11-17T08:41:00,4,,,Glasgow,United Kingdom,Glasgow,N/A,13163
17412,2859,2017-11-17T08:49:00,4,,,Limerick,EIRE,ROI,N/A,24493
17413,3275,2017-11-17T08:53:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,71418
17414,4330,2017-11-17T08:54:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,56316
17415,4603,2017-11-17T08:56:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,84830
17416,1707,2017-11-17T09:31:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,75611
17417,5255,2017-11-17T09:33:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,62029
17418,1204,2017-11-17T09:34:00,4,,,Bologna,Italy,Emilia-Romagna,N/A,46952
17419,1096,2017-11-17T09:49:00,4,,,Hamburg,Germany,Hamburg,N/A,53256
17420,1102,2017-11-17T09:51:00,4,,,Hamburg,Germany,Hamburg,N/A,63014
17421,4704,2017-11-17T10:01:00,4,,,Bristol,United Kingdom,Bristol,N/A,44858
17422,2029,2017-11-17T10:01:00,4,,,Bristol,United Kingdom,Bristol,N/A,80355
17423,2029,2017-11-17T10:02:00,4,,,Bristol,United Kingdom,Bristol,N/A,80355
17424,3007,2017-11-17T10:09:00,4,,,Bristol,United Kingdom,Bristol,N/A,42070
17425,4704,2017-11-17T10:21:00,4,,,Bristol,United Kingdom,Bristol,N/A,44858
17426,2675,2017-11-17T10:24:00,4,,,Middlesbrough,United Kingdom,Teesside,N/A,50700
17427,4810,2017-11-17T10:40:00,4,,,Coventry,United Kingdom,Coventry,N/A,10465
17428,2110,2017-11-17T10:49:00,4,,,Coventry,United Kingdom,Coventry,N/A,89364
17429,4810,2017-11-17T10:51:00,4,,,Coventry,United Kingdom,Coventry,N/A,10465
17430,1316,2017-11-17T10:52:00,4,,,Kyoto,Japan,Kyoto,N/A,30086
17431,4673,2017-11-17T10:53:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,61876
17432,2287,2017-11-17T10:59:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,58858
17433,1169,2017-11-17T11:02:00,4,,,Nice,France,Provence-Alpes-Côte d'Azur,N/A,48961
17434,2278,2017-11-17T11:04:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,76467
17435,4111,2017-11-17T11:09:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,58454
17436,2802,2017-11-17T11:09:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,24976
17437,1503,2017-11-17T11:10:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,85402
17438,3243,2017-11-17T11:12:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,46110
17439,3307,2017-11-17T11:29:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,83009
17440,1166,2017-11-17T11:34:00,4,,,Lille,France,Hauts-de-France,N/A,32964
17441,2575,2017-11-17T11:45:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,56916
17442,2575,2017-11-17T11:48:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,56916
17443,2225,2017-11-17T11:51:00,4,,,Manchester,United Kingdom,Manchester,N/A,98805
17444,2438,2017-11-17T11:54:00,4,,,Leicester,United Kingdom,Leicester,N/A,97954
17445,3866,2017-11-17T11:59:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,10845
17446,4892,2017-11-17T12:00:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,87886
17447,4285,2017-11-17T12:02:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,73958
17448,1313,2017-11-17T12:05:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,23980
17449,3287,2017-11-17T12:11:00,4,,,Bristol,United Kingdom,Bristol,N/A,92036
17450,3402,2017-11-17T12:19:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,10045
17451,4449,2017-11-17T12:21:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,28307
17452,1464,2017-11-17T12:25:00,4,,,Glasgow,United Kingdom,Glasgow,N/A,95138
17453,2286,2017-11-17T12:30:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,91717
17454,4482,2017-11-17T12:32:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,26692
17455,1436,2017-11-17T12:39:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,64452
17456,1964,2017-11-17T12:42:00,4,,,Leicester,United Kingdom,Leicester,N/A,25286
17457,3789,2017-11-17T12:43:00,4,,,Brighton,United Kingdom,Brighton,N/A,72216
17458,2712,2017-11-17T12:47:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,33858
17459,3768,2017-11-17T12:54:00,4,,,Brighton,United Kingdom,Brighton,N/A,58068
17460,4545,2017-11-17T12:55:00,4,,,Glasgow,United Kingdom,Glasgow,N/A,20568
17461,1236,2017-11-17T12:56:00,4,,,Nuremberg,Germany,Bavaria,N/A,91054
17462,4437,2017-11-17T12:59:00,4,,,Coventry,United Kingdom,Coventry,N/A,96549
17463,3332,2017-11-17T12:59:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,82044
17464,2249,2017-11-17T12:59:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,66033
17465,3139,2017-11-17T13:00:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,86130
17466,1600,2017-11-17T13:07:00,4,,,London,United Kingdom,London,N/A,30528
17467,4950,2017-11-17T13:16:00,4,,,Belfast,United Kingdom,Belfast,N/A,20558
17468,1379,2017-11-17T13:16:00,4,,,Leicester,United Kingdom,Leicester,N/A,20644
17469,3054,2017-11-17T13:21:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,16037
17470,4950,2017-11-17T13:21:00,4,,,Belfast,United Kingdom,Belfast,N/A,20558
17471,2777,2017-11-17T13:30:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,63989
17472,1149,2017-11-17T13:30:00,4,,,Zaragoza,Spain,Aragon,N/A,62899
17473,3559,2017-11-17T13:32:00,4,,,Middlesbrough,United Kingdom,Teesside,N/A,41978
17474,2404,2017-11-17T13:38:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,89066
17475,4680,2017-11-17T13:45:00,4,,,Manchester,United Kingdom,Manchester,N/A,18781
17476,4680,2017-11-17T13:46:00,4,,,Manchester,United Kingdom,Manchester,N/A,18781
17477,1080,2017-11-17T13:46:00,4,,,Schaarbeek,United States,Brussels,N/A,82969
17478,1494,2017-11-17T13:48:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,45375
17479,1663,2017-11-17T13:50:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,30136
17480,4656,2017-11-17T13:58:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,46053
17481,2340,2017-11-17T13:59:00,4,,,Bristol,United Kingdom,Bristol,N/A,33317
17482,2226,2017-11-17T14:02:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,99518
17483,4656,2017-11-17T14:08:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,46053
17484,1484,2017-11-17T14:17:00,4,,,Southampton,United Kingdom,South Hampshire,N/A,75931
17485,2070,2017-11-17T14:19:00,4,,,Bochum,Germany,North Rhine-Westphalia,N/A,20284
17486,3055,2017-11-17T14:22:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,97844
17487,5083,2017-11-17T14:24:00,4,,,Coventry,United Kingdom,Coventry,N/A,72102
17488,1312,2017-11-17T14:26:00,4,,,Brighton,United Kingdom,Brighton,N/A,47941
17489,5179,2017-11-17T14:29:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,48943
17490,1986,2017-11-17T14:30:00,4,,,Bournemouth,United Kingdom,Dorset,N/A,59458
17491,2484,2017-11-17T14:36:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,25174
17492,2859,2017-11-17T14:40:00,4,,,Limerick,EIRE,ROI,N/A,24493
17493,5251,2017-11-17T14:40:00,4,,,Belfast,United Kingdom,Belfast,N/A,48495
17494,4507,2017-11-17T14:41:00,4,,,Coventry,United Kingdom,Coventry,N/A,44427
17495,4124,2017-11-17T14:43:00,4,,,Edinburgh,United Kingdom,Edinburgh,N/A,51385
17496,2127,2017-11-17T14:46:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,68891
17497,1281,2017-11-17T14:49:00,4,,,Turku,Finland,Finland Proper,N/A,84857
17498,3332,2017-11-17T14:50:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,82044
17499,1281,2017-11-17T14:51:00,4,,,Turku,Finland,Finland Proper,N/A,84857
17500,2179,2017-11-17T14:56:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,20562
17501,2976,2017-11-17T15:02:00,4,,,Middlesbrough,United Kingdom,Teesside,N/A,51869
17502,3211,2017-11-17T15:04:00,4,,,Bristol,United Kingdom,Bristol,N/A,99498
17503,2463,2017-11-17T15:08:00,4,,,Coventry,United Kingdom,Coventry,N/A,98307
17504,4951,2017-11-17T15:16:00,4,,,Middlesbrough,United Kingdom,Teesside,N/A,34293
17505,2499,2017-11-17T15:22:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,92612
17506,4381,2017-11-17T15:24:00,4,,,Edinburgh,United Kingdom,Edinburgh,N/A,38126
17507,3518,2017-11-17T15:31:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,80725
17508,3131,2017-11-17T15:34:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,69924
17509,4104,2017-11-17T15:41:00,4,,,Cardiff,United Kingdom,Cardiff,N/A,49296
17510,1481,2017-11-17T15:47:00,4,,,Belfast,United Kingdom,Belfast,N/A,13941
17511,3698,2017-11-17T15:50:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,24065
17512,1093,2017-11-17T15:55:00,4,,,Ukkel,United States,Brussels,N/A,12803
17513,3118,2017-11-17T15:59:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,56132
17514,1374,2017-11-17T15:59:00,4,,,Edinburgh,United Kingdom,Edinburgh,N/A,75022
17515,2080,2017-11-17T16:02:00,4,,,London,United Kingdom,London,N/A,72176
17516,4038,2017-11-17T16:29:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,49466
17517,3017,2017-11-17T16:35:00,4,,,Belfast,United Kingdom,Belfast,N/A,79226
17518,1545,2017-11-17T16:37:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,91524
17519,3237,2017-11-17T16:39:00,4,,,London,United Kingdom,London,N/A,66904
17520,3562,2017-11-17T16:39:00,4,,,London,United Kingdom,London,N/A,82318
17521,4549,2017-11-17T16:42:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,34227
17522,4267,2017-11-17T16:43:00,4,,,Stoke-on-Trent,United Kingdom,Potteries,N/A,52851
17523,1711,2017-11-17T16:48:00,4,,,Liverpool,United Kingdom,Liverpool,N/A,65986
17524,3653,2017-11-17T16:51:00,4,,,Newcastle,United Kingdom,Tyneside,N/A,99957
17525,1583,2017-11-17T16:51:00,4,,,Birmingham,United Kingdom,West Midlands,N/A,25451
17526,2972,2017-11-17T17:08:00,4,,,Bristol,United Kingdom,Bristol,N/A,95921
17527,1311,2017-11-17T17:13:00,4,,,Edinburgh,United Kingdom,Edinburgh,N/A,91264
17528,3702,2017-11-17T17:16:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,29612
17529,2527,2017-11-17T17:18:00,4,,,Leeds,United Kingdom,West Yorkshire,N/A,20281
17530,4056,2017-11-17T17:30:00,4,,,Nottingham,United Kingdom,Nottingham,N/A,46987
17531,3635,2017-11-17T17:34:00,4,,,Sheffield,United Kingdom,Sheffield,N/A,11112
17532,3681,2017-11-17T17:50:00,4,,,Manchester,United Kingdom,Manchester,N/A,41786
17533,2373,2017-11-17T17:53:00,4,,,Brighton,United Kingdom,Brighton,N/A,81527
17534,1263,2017-11-17T18:29:00,4,,,Toulouse,France,Occitanie,N/A,85607
17535,1077,2017-11-17T18:43:00,4,,,Valladolid,Spain,Castile and León,N/A,10458
17536,1044,2017-11-17T19:22:00,4,,,Roskilde,Denmark,Zealand,N/A,93371
